run,task,cycle,task_1,task_2,task_3,task_4,task_5,task_6
1,5,1,91.67,96.25,95.83,94.17,97.08,99.58
1,5,2,91.67,97.08,97.08,93.33,97.08,99.58
1,5,3,91.67,97.5,97.5,92.92,96.67,99.58
1,5,4,99.44,96.67,99.17,86.25,96.25,100.0
2,0,0,100.0,0.0,0.0,0.0,0.0,0.0
2,0,1,100.0,0.0,0.0,0.0,0.0,0.0
2,0,2,100.0,0.0,0.0,0.0,0.0,0.0
2,0,3,100.0,0.0,0.0,0.0,0.0,0.0
2,0,4,100.0,0.0,0.0,0.0,0.0,0.0
2,1,0,81.67,94.58,0.0,0.0,0.0,0.0
2,1,1,94.44,98.75,0.0,0.0,0.0,0.0
2,1,2,94.44,100.0,0.0,0.0,0.0,0.0
2,1,3,94.44,100.0,0.0,0.0,0.0,0.0
2,1,4,94.44,100.0,0.0,0.0,0.0,0.0
2,2,0,80.56,94.58,97.92,0.0,0.0,0.0
2,2,1,76.11,97.5,99.17,0.0,0.0,0.0
2,2,2,75.0,97.5,99.17,0.0,0.0,0.0
2,2,3,71.11,97.08,99.58,0.0,0.0,0.0
2,2,4,70.56,97.08,99.58,0.0,0.0,0.0
2,3,0,80.0,98.33,98.75,90.83,0.0,0.0
2,3,1,86.11,75.0,90.0,99.58,0.0,0.0
2,3,2,86.67,78.75,92.08,100.0,0.0,0.0
2,3,3,86.67,80.42,93.75,100.0,0.0,0.0
2,3,4,86.67,80.42,94.17,100.0,0.0,0.0
2,4,0,82.78,78.33,85.0,98.33,93.75,0.0
2,4,1,85.0,97.5,85.0,97.5,100.0,0.0
2,4,2,85.0,96.25,92.08,98.75,99.58,0.0
2,4,3,85.0,96.67,92.5,97.92,100.0,0.0
2,4,4,87.22,97.08,92.92,97.92,99.58,0.0
2,5,0,80.0,95.42,94.17,96.67,99.58,100.0
2,5,1,78.89,94.58,92.92,96.67,99.58,100.0
2,5,2,81.67,96.67,89.17,97.08,100.0,100.0
2,5,3,85.56,96.67,90.42,97.5,100.0,100.0
2,5,4,85.56,96.67,90.42,97.5,100.0,100.0
3,0,0,97.22,0.0,0.0,0.0,0.0,0.0
3,0,1,97.22,0.0,0.0,0.0,0.0,0.0
3,0,2,97.22,0.0,0.0,0.0,0.0,0.0
3,0,3,99.44,0.0,0.0,0.0,0.0,0.0
3,0,4,100.0,0.0,0.0,0.0,0.0,0.0
3,1,0,88.89,80.0,0.0,0.0,0.0,0.0
3,1,1,90.56,95.42,0.0,0.0,0.0,0.0
3,1,2,95.0,95.0,0.0,0.0,0.0,0.0
3,1,3,95.0,95.0,0.0,0.0,0.0,0.0
3,1,4,93.33,94.17,0.0,0.0,0.0,0.0
3,2,0,90.0,91.67,93.33,0.0,0.0,0.0
3,2,1,91.67,96.67,100.0,0.0,0.0,0.0
3,2,2,91.67,96.67,100.0,0.0,0.0,0.0
3,2,3,91.67,96.67,100.0,0.0,0.0,0.0
3,2,4,91.67,96.67,100.0,0.0,0.0,0.0
3,3,0,90.56,97.5,100.0,100.0,0.0,0.0
3,3,1,90.56,97.5,100.0,100.0,0.0,0.0
3,3,2,90.56,97.5,100.0,100.0,0.0,0.0
3,3,3,90.56,97.5,100.0,100.0,0.0,0.0
3,3,4,90.56,97.08,100.0,100.0,0.0,0.0
3,4,0,84.44,95.83,99.58,100.0,67.92,0.0
3,4,1,88.89,96.25,98.75,100.0,100.0,0.0
3,4,2,91.67,97.92,99.58,100.0,100.0,0.0
3,4,3,91.67,97.92,99.58,100.0,100.0,0.0
3,4,4,91.11,97.92,99.58,100.0,100.0,0.0
3,5,0,83.89,69.58,88.33,100.0,73.33,86.25
3,5,1,87.22,92.08,98.33,100.0,99.58,99.17
3,5,2,88.89,90.83,97.5,99.58,100.0,98.75
3,5,3,77.78,83.75,95.83,99.58,100.0,99.58
3,5,4,83.89,87.5,96.25,99.58,100.0,98.75
4,0,0,55.56,0.0,0.0,0.0,0.0,0.0
4,0,1,98.89,0.0,0.0,0.0,0.0,0.0
4,0,2,99.44,0.0,0.0,0.0,0.0,0.0
4,0,3,99.44,0.0,0.0,0.0,0.0,0.0
4,0,4,100.0,0.0,0.0,0.0,0.0,0.0
4,1,0,94.44,95.83,0.0,0.0,0.0,0.0
4,1,1,94.44,93.33,0.0,0.0,0.0,0.0
4,1,2,93.89,93.75,0.0,0.0,0.0,0.0
4,1,3,95.0,97.08,0.0,0.0,0.0,0.0
4,1,4,94.44,97.08,0.0,0.0,0.0,0.0
4,2,0,91.11,93.75,85.83,0.0,0.0,0.0
4,2,1,92.22,95.42,99.58,0.0,0.0,0.0
4,2,2,91.67,95.83,99.58,0.0,0.0,0.0
4,2,3,90.56,95.83,100.0,0.0,0.0,0.0
4,2,4,90.56,95.83,100.0,0.0,0.0,0.0
4,3,0,88.33,93.75,100.0,99.58,0.0,0.0
4,3,1,88.89,94.58,100.0,100.0,0.0,0.0
4,3,2,90.56,94.17,100.0,100.0,0.0,0.0
4,3,3,90.0,94.17,100.0,100.0,0.0,0.0
4,3,4,90.56,93.75,100.0,100.0,0.0,0.0
4,4,0,92.22,93.75,99.58,100.0,100.0,0.0
4,4,1,83.33,92.92,98.33,98.75,100.0,0.0
4,4,2,83.33,93.33,98.33,99.17,100.0,0.0
4,4,3,83.33,92.92,98.33,99.17,100.0,0.0
4,4,4,87.22,91.67,97.08,99.58,100.0,0.0
4,5,0,76.67,82.92,95.0,94.58,96.67,93.33
4,5,1,85.0,85.83,97.5,100.0,100.0,99.17
4,5,2,89.44,92.92,99.17,100.0,100.0,99.58
4,5,3,88.89,92.92,99.17,99.58,100.0,99.58
4,5,4,94.44,93.33,99.17,100.0,100.0,99.58
